app_id,name,genres,tags,short_description,price,total_reviews,positive_ratio,release_date,developer,publisher,platforms,header_image
100321,RPG Adventure #207,"[""RPG""]","[""Moody"", ""RPG"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",9.99,4893,0.79,2003-01-01,FromSoftware,FromSoftware,"[""Linux"", ""Windows""]",
100322,RPG Adventure #381,"[""RPG""]","[""Narrative"", ""Co-op"", ""Multiplayer"", ""Singleplayer"", ""Classic RPG"", ""Choices Matter"", ""Story Rich""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",49.99,621,0.8,2011-01-01,Owlcat Games,Owlcat Games,"[""Mac"", ""Windows""]",
100323,The Witcher 3: Wild Hunt,"[""RPG""]","[""Magic"", ""Crafting"", ""Co-op"", ""Sandbox"", ""Multiplayer"", ""Survival"", ""Story Rich""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",0.0,2039,0.85,2003-01-01,Tactical Adventures,Tactical Adventures,"[""Windows"", ""Linux"", ""Mac""]",
100324,RPG Adventure #410,"[""RPG""]","[""Pixel Graphics"", ""Anime"", ""Co-op"", ""Turn-Based"", ""Singleplayer"", ""Visual Novel"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",0.0,749,0.84,2023-01-01,Larian Studios,Larian Studios,"[""Mac"", ""Windows"", ""Linux""]",
100325,RPG Adventure #31,"[""RPG""]","[""Isometric"", ""Party-Based"", ""Turn-Based Strategy"", ""Strategy"", ""Multiplayer"", ""Tactical RPG"", ""Dark""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",39.99,3812,0.93,2010-01-01,Fatshark,Fatshark,"[""Windows""]",
100326,RPG Adventure #173,"[""RPG""]","[""Atmospheric"", ""Difficult"", ""Action"", ""Hand-drawn""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",49.99,11216,0.72,2022-01-01,Owlcat Games,Owlcat Games,"[""Windows"", ""Linux"", ""Mac""]",
100327,RPG Adventure #382,"[""RPG""]","[""Visual Novel"", ""Turn-Based"", ""Linear"", ""Singleplayer""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",9.99,1867,0.83,2022-01-01,Fatshark,Fatshark,"[""Windows"", ""Mac"", ""Linux""]",
100328,RPG Adventure #449,"[""RPG""]","[""Story Rich"", ""Anime"", ""Co-op"", ""Retro"", ""Singleplayer"", ""Magic"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",0.0,1428,0.96,2015-01-01,Amplitude Studios,Amplitude Studios,"[""Linux"", ""Mac"", ""Windows""]",
100329,RPG Adventure #406,"[""RPG""]","[""Linear"", ""Anime"", ""JRPG"", ""Turn-Based"", ""Moody"", ""Dark"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",49.99,10468,0.83,2009-01-01,Larian Studios,Larian Studios,"[""Mac"", ""Linux""]",
100330,RPG Adventure #279,"[""RPG""]","[""Isometric"", ""Turn-Based Strategy"", ""Cyberpunk"", ""Strategy"", ""Multiplayer"", ""Hand-drawn""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",4.99,2093,0.93,2021-01-01,BioWare,BioWare,"[""Linux"", ""Windows"", ""Mac""]",
100331,RPG Adventure #355,"[""RPG""]","[""Dark Fantasy"", ""Atmospheric"", ""Difficult"", ""Action"", ""Dark"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",4.99,812,0.73,2001-01-01,Grinding Gear Games,Grinding Gear Games,"[""Windows""]",
100332,RPG Adventure #387,"[""RPG""]","[""Dark Fantasy"", ""Boss Rush"", ""Action"", ""Hand-drawn""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",39.99,1301,0.9,2021-01-01,Fatshark,Fatshark,"[""Mac"", ""Linux""]",
100333,RPG Adventure #9,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Atmospheric"", ""Combat"", ""Third Person"", ""Action"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",0.0,5124,0.9,2011-01-01,Owlcat Games,Owlcat Games,"[""Mac"", ""Linux"", ""Windows""]",
100334,Divinity: Original Sin 2,"[""RPG""]","[""Boss Rush"", ""Difficult"", ""Multiplayer"", ""Action"", ""Moody"", ""Dark""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",4.99,5920,0.58,2023-01-01,CD Projekt Red,CD Projekt Red,"[""Mac""]",
100335,RPG Adventure #234,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Isometric"", ""Strategy"", ""Moody"", ""Retro"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",39.99,2120,0.81,2023-01-01,Grinding Gear Games,Grinding Gear Games,"[""Mac""]",
100336,RPG Adventure #79,"[""RPG""]","[""Cyberpunk"", ""Roguelite"", ""Perma-death"", ""Magic"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",39.99,1002,0.8,2016-01-01,Grinding Gear Games,Grinding Gear Games,"[""Mac"", ""Windows""]",
100337,RPG Adventure #221,"[""RPG""]","[""Pixel Graphics"", ""Dungeon Crawler"", ""Singleplayer"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Story Rich"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",29.99,2561,0.88,2019-01-01,Piranha Bytes,Piranha Bytes,"[""Mac""]",
100338,RPG Adventure #190,"[""RPG""]","[""Pixel Graphics"", ""Atmospheric"", ""Dungeon Crawler"", ""Fantasy"", ""Perma-death"", ""Procedural Generation"", ""Story Rich"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",0.0,3099,0.8,2016-01-01,inXile Entertainment,inXile Entertainment,"[""Linux""]",
100339,RPG Adventure #356,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Combat"", ""Third Person"", ""Fantasy"", ""Dark"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",29.99,4726,0.99,2004-01-01,Troika Games,Troika Games,"[""Linux""]",
100340,RPG Adventure #146,"[""RPG""]","[""Sandbox"", ""Multiplayer"", ""Singleplayer"", ""Open World"", ""Survival"", ""Dark"", ""Hand-drawn""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",49.99,91,0.99,2005-01-01,Owlcat Games,Owlcat Games,"[""Mac"", ""Windows""]",
100341,RPG Adventure #148,"[""RPG""]","[""Cyberpunk"", ""Roguelite"", ""Dungeon Crawler"", ""Perma-death""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",29.99,12787,0.85,2013-01-01,BioWare,BioWare,"[""Windows"", ""Mac""]",
100342,Mass Effect Legendary Edition,"[""RPG""]","[""Isometric"", ""Fantasy"", ""Singleplayer"", ""Classic RPG"", ""Party-Based RPG"", ""Moody""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",9.99,6141,0.81,2010-01-01,Grinding Gear Games,Grinding Gear Games,"[""Mac"", ""Windows"", ""Linux""]",
100343,RPG Adventure #256,"[""RPG""]","[""Loot"", ""Story Rich"", ""Hack and Slash"", ""Pixel Graphics"", ""Co-op"", ""Action"", ""Magic"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",4.99,4666,0.64,2015-01-01,BioWare,BioWare,"[""Mac"", ""Windows"", ""Linux""]",
100344,RPG Adventure #438,"[""RPG""]","[""Sandbox"", ""Atmospheric"", ""Multiplayer"", ""Non-linear"", ""Exploration"", ""Crafting"", ""Moody"", ""Story Rich""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",14.99,2759,0.8,2017-01-01,Fatshark,Fatshark,"[""Mac"", ""Windows"", ""Linux""]",
100345,RPG Adventure #409,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Multiplayer"", ""Action RPG"", ""Singleplayer"", ""Retro"", ""Story Rich""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",29.99,12989,0.79,2019-01-01,BioWare,BioWare,"[""Windows"", ""Linux"", ""Mac""]",
100346,RPG Adventure #380,"[""RPG""]","[""Pixel Graphics"", ""Sandbox"", ""Exploration"", ""Non-linear"", ""Singleplayer"", ""Open World""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",4.99,2996,0.99,2003-01-01,Larian Studios,Larian Studios,"[""Windows"", ""Mac"", ""Linux""]",
100347,RPG Adventure #29,"[""RPG""]","[""Boss Rush"", ""Difficult"", ""Atmospheric"", ""Fantasy"", ""Multiplayer"", ""Action"", ""Singleplayer"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",59.99,2545,0.84,2006-01-01,Haemimont Games,Haemimont Games,"[""Mac""]",
100348,RPG Adventure #7,"[""RPG""]","[""Dungeon Crawler"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Story Rich"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",59.99,281,0.91,2001-01-01,Supergiant Games,Supergiant Games,"[""Windows"", ""Mac""]",
100349,Monster Hunter: World,"[""RPG""]","[""Survival"", ""Story Rich"", ""Non-linear"", ""Open World""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",19.99,23,0.71,2021-01-01,Fatshark,Fatshark,"[""Linux"", ""Windows"", ""Mac""]",
100350,Warhammer: Chaosbane,"[""RPG""]","[""Survival"", ""Magic"", ""Sandbox"", ""Exploration"", ""Open World"", ""Crafting"", ""Moody"", ""Dark"", ""Hand-drawn""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",59.99,2028,0.88,2014-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Mac"", ""Windows"", ""Linux""]",
100351,RPG Adventure #203,"[""RPG""]","[""Linear"", ""Anime"", ""JRPG"", ""Singleplayer"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",29.99,12619,0.5,2011-01-01,Fatshark,Fatshark,"[""Linux"", ""Windows"", ""Mac""]",
100352,RPG Adventure #211,"[""RPG""]","[""Boss Rush"", ""Difficult"", ""Atmospheric"", ""Action"", ""Singleplayer"", ""Story Rich""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",9.99,2125,0.93,2002-01-01,Fatshark,Fatshark,"[""Linux"", ""Windows"", ""Mac""]",
100353,RPG Adventure #21,"[""RPG""]","[""Linear"", ""Anime"", ""JRPG"", ""Pixel Graphics"", ""Turn-Based"", ""Multiplayer"", ""Visual Novel"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",59.99,3009,0.68,2021-01-01,Larian Studios,Larian Studios,"[""Windows""]",
100354,RPG Adventure #337,"[""RPG""]","[""Sandbox"", ""Exploration"", ""Retro"", ""Open World"", ""Survival"", ""Moody"", ""Dark""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",4.99,1271,0.64,2005-01-01,Haemimont Games,Haemimont Games,"[""Windows"", ""Mac""]",
100355,RPG Adventure #378,"[""RPG""]","[""Cyberpunk"", ""Boss Rush"", ""Atmospheric"", ""Difficult"", ""Multiplayer"", ""Action"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",9.99,970,0.76,2005-01-01,CD Projekt Red,CD Projekt Red,"[""Mac""]",
100356,RPG Adventure #155,"[""RPG""]","[""Perma-death"", ""Singleplayer"", ""Dungeon Crawler"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",49.99,3449,0.88,2004-01-01,CD Projekt Red,CD Projekt Red,"[""Mac"", ""Linux"", ""Windows""]",
100357,RPG Adventure #249,"[""RPG""]","[""Story Rich"", ""Anime"", ""Turn-Based"", ""Fantasy"", ""Visual Novel"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",0.0,2250,0.76,2008-01-01,Owlcat Games,Owlcat Games,"[""Windows"", ""Mac""]",
100358,RPG Adventure #170,"[""RPG""]","[""Boss Rush"", ""Dark Fantasy"", ""Atmospheric"", ""Multiplayer"", ""Fantasy"", ""Action"", ""Retro"", ""Souls-like"", ""Story Rich""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",39.99,4344,0.66,2023-01-01,Supergiant Games,Supergiant Games,"[""Linux"", ""Windows""]",
100359,RPG Adventure #250,"[""RPG""]","[""Fantasy"", ""Retro"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Moody"", ""Story Rich""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",0.0,16229,0.84,2006-01-01,Grinding Gear Games,Grinding Gear Games,"[""Linux"", ""Mac""]",
100360,RPG Adventure #85,"[""RPG""]","[""Pixel Graphics"", ""Atmospheric"", ""Non-linear"", ""Open World"", ""Crafting""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",4.99,804,0.68,2023-01-01,Troika Games,Troika Games,"[""Windows"", ""Mac"", ""Linux""]",
100361,RPG Adventure #226,"[""RPG""]","[""Isometric"", ""Strategy"", ""Atmospheric"", ""Multiplayer"", ""Retro"", ""Tactical RPG"", ""Hand-drawn""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",19.99,28840,0.76,2010-01-01,CD Projekt Red,CD Projekt Red,"[""Mac"", ""Windows"", ""Linux""]",
100362,RPG Adventure #425,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Third Person"", ""Fantasy"", ""Action"", ""Magic"", ""Moody"", ""Story Rich""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",29.99,3487,0.7,2018-01-01,Amplitude Studios,Amplitude Studios,"[""Windows"", ""Mac"", ""Linux""]",
100363,RPG Adventure #77,"[""RPG""]","[""Linear"", ""Story Rich"", ""Anime"", ""Pixel Graphics"", ""Magic"", ""Turn-Based"", ""Visual Novel"", ""Dark"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",9.99,6930,0.8,2006-01-01,Amplitude Studios,Amplitude Studios,"[""Mac""]",
100364,RPG Adventure #443,"[""RPG""]","[""Cyberpunk"", ""Boss Rush"", ""Atmospheric"", ""Difficult"", ""Multiplayer"", ""Hand-drawn""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",39.99,1178,0.77,2014-01-01,Troika Games,Troika Games,"[""Mac""]",
100365,RPG Adventure #392,"[""RPG""]","[""Magic"", ""Dungeon Crawler"", ""Fantasy"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",0.0,1057,0.8,2020-01-01,Larian Studios,Larian Studios,"[""Windows"", ""Mac""]",
100366,RPG Adventure #24,"[""RPG""]","[""Atmospheric"", ""Difficult"", ""Action"", ""Story Rich""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",9.99,186,0.99,2021-01-01,Larian Studios,Larian Studios,"[""Mac"", ""Windows""]",
100367,RPG Adventure #185,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Strategy"", ""Singleplayer"", ""Tactical RPG"", ""Dark"", ""Story Rich""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",39.99,339,0.65,2017-01-01,Owlcat Games,Owlcat Games,"[""Linux""]",
100368,RPG Adventure #280,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Isometric"", ""Moody"", ""Multiplayer"", ""Retro"", ""Tactical RPG"", ""Hand-drawn""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",4.99,7470,0.95,2018-01-01,FromSoftware,FromSoftware,"[""Mac"", ""Windows"", ""Linux""]",
